Result,FSP,FSW,SSP,SSW,ACE,DBF,WNR,UFE,NPA,NPW,ST1,Opp.FSW,Opp.SSP,Opp.SSW,Opp.ACE,Opp.DBF,Opp.WNR,Opp.UFE,Opp.NPA,Opp.NPW,Gender,Surface,Big Points,CLUTCH%
1,68,50,32,13,5,4,37,30,24,18,6,41,43,22,1,6,28,42,30,16,Men,Grass,24,0.458333343
0,57,41,43,22,1,6,28,42,30,16,3,50,32,13,5,4,37,30,24,18,Men,Grass,24,0.541666687
1,60,34,40,16,11,6,43,18,37,28,6,28,31,9,5,2,20,21,9,4,Men,Grass,14,0.571428597
0,69,28,31,9,5,2,20,21,9,4,1,34,40,16,11,6,43,18,37,28,Men,Grass,14,0.428571433
0,67,52,33,21,6,3,32,24,36,28,6,53,40,28,13,2,53,24,46,32,Men,Grass,18,0.555555582
1,60,53,40,28,13,2,53,24,46,32,7,52,33,21,6,3,32,24,36,28,Men,Grass,18,0.444444448
0,58,30,42,8,7,4,29,23,16,9,2,45,27,12,10,1,34,10,11,9,Men,Grass,14,0.214285716
1,73,45,27,12,10,1,34,10,11,9,6,30,42,8,7,4,29,23,16,9,Men,Grass,14,0.785714269
0,65,58,35,26,15,3,50,33,30,22,4,63,37,29,18,10,61,53,46,34,Men,Grass,27,0.259259254
1,63,63,37,29,18,10,61,53,46,34,6,58,35,26,15,3,50,33,30,22,Men,Grass,27,0.740740716
1,68,67,32,20,18,5,68,33,44,31,6,60,34,17,10,5,38,36,30,20,Men,Grass,21,0.714285731
0,66,60,34,17,10,5,38,36,30,20,7,67,32,20,18,5,68,33,44,31,Men,Grass,21,0.285714298
1,73,43,27,10,15,2,26,9,16,12,6,34,41,13,4,2,20,28,12,5,Men,Grass,11,0.454545468
0,59,34,41,13,4,2,20,28,12,5,1,43,27,10,15,2,26,9,16,12,Men,Grass,11,0.545454562
0,62,78,38,32,17,2,60,40,23,14,6,84,39,36,13,5,47,49,26,17,Men,Grass,12,0.5
1,61,84,39,36,13,5,47,49,26,17,7,78,38,32,17,2,60,40,23,14,Men,Grass,12,0.5
1,62,43,38,21,17,4,43,15,47,32,7,44,35,18,3,3,24,14,15,9,Men,Grass,7,0.428571433
0,65,44,35,18,3,3,24,14,15,9,6,43,38,21,17,4,43,15,47,32,Men,Grass,7,0.571428597
1,63,47,37,20,13,4,41,33,24,16,6,34,40,16,7,3,19,30,10,5,Men,Grass,13,0.769230783
0,60,34,40,16,7,3,19,30,10,5,2,47,37,20,13,4,41,33,24,16,Men,Grass,13,0.230769232
1,67,37,33,19,1,2,32,14,26,17,6,39,39,12,8,6,20,25,23,15,Men,Grass,13,0.538461566
0,61,39,39,12,8,6,20,25,23,15,2,37,33,19,1,2,32,14,26,17,Men,Grass,13,0.461538464
1,65,84,35,25,20,8,69,30,54,36,4,75,43,37,14,3,60,34,39,23,Men,Grass,18,0.388888896
0,57,75,43,37,14,3,60,34,39,23,6,84,35,25,20,8,69,30,54,36,Men,Grass,18,0.611111104
0,58,63,42,20,19,5,53,44,47,32,4,63,39,35,5,3,44,31,47,31,Men,Grass,32,0.375
1,61,63,39,35,5,3,44,31,47,31,6,63,42,20,19,5,53,44,47,32,Men,Grass,32,0.625
0,61,39,39,11,8,1,39,18,17,12,3,49,40,21,12,9,39,17,26,16,Men,Grass,10,0.100000001
1,60,49,40,21,12,9,39,17,26,16,6,39,39,11,8,1,39,18,17,12,Men,Grass,10,0.899999976
1,71,45,29,13,19,5,54,18,27,17,6,42,36,18,4,2,23,13,25,16,Men,Grass,13,0.384615391
0,64,42,36,18,4,2,23,13,25,16,4,45,29,13,19,5,54,18,27,17,Men,Grass,13,0.615384638
0,43,22,57,26,0,6,14,20,22,12,1,38,36,19,7,0,38,17,42,27,Men,Grass,12,0.5
1,64,38,36,19,7,0,38,17,42,27,6,22,57,26,0,6,14,20,22,12,Men,Grass,12,0.5
0,61,66,39,37,17,6,66,55,46,28,6,76,27,30,13,0,47,39,27,15,Men,Grass,18,0.333333343
1,73,76,27,30,13,0,47,39,27,15,3,66,39,37,17,6,66,55,46,28,Men,Grass,18,0.666666687
1,75,63,25,16,6,1,31,25,20,15,6,40,42,21,5,5,38,52,26,16,Men,Grass,18,0.555555582
0,58,40,42,21,5,5,38,52,26,16,3,63,25,16,6,1,31,25,20,15,Men,Grass,18,0.444444448
1,68,57,32,15,7,6,31,22,30,26,6,53,26,13,8,2,28,23,23,14,Men,Grass,15,0.466666669
0,74,53,26,13,8,2,28,23,23,14,1,57,32,15,7,6,31,22,30,26,Men,Grass,15,0.533333361
0,64,38,36,18,5,6,28,24,24,11,3,47,38,17,6,1,31,14,26,20,Men,Grass,12,0.5
1,62,47,38,17,6,1,31,14,26,20,6,38,36,18,5,6,28,24,24,11,Men,Grass,12,0.5
1,65,90,35,38,19,3,59,41,46,30,7,93,31,27,20,3,64,37,18,10,Men,Grass,12,0.583333313
0,69,93,31,27,20,3,64,37,18,10,6,90,35,38,19,3,59,41,46,30,Men,Grass,12,0.416666657
0,65,31,35,11,3,0,19,26,26,14,3,41,44,21,4,2,29,20,27,22,Men,Grass,12,0.333333343
1,56,41,44,21,4,2,29,20,27,22,6,31,35,11,3,0,19,26,26,14,Men,Grass,12,0.666666687
1,72,39,28,14,28,2,68,19,16,9,6,30,38,17,0,0,17,14,4,1,Men,Grass,10,0.5
0,62,30,38,17,0,0,17,14,4,1,4,39,28,14,28,2,68,19,16,9,Men,Grass,10,0.5
1,78,86,22,20,11,2,45,30,21,10,7,81,36,28,36,5,79,43,42,29,Men,Grass,21,0.523809552
0,64,81,36,28,36,5,79,43,42,29,6,86,22,20,11,2,45,30,21,10,Men,Grass,21,0.476190478
1,52,30,48,20,7,1,31,7,31,22,6,30,36,14,7,3,23,17,23,10,Men,Grass,18,0.388888896
0,64,30,36,14,7,3,23,17,23,10,1,30,48,20,7,1,31,7,31,22,Men,Grass,18,0.611111104
0,56,43,44,18,8,6,35,29,26,16,6,39,45,25,9,2,31,14,21,14,Men,Grass,11,0.545454562
1,55,39,45,25,9,2,31,14,21,14,7,43,44,18,8,6,35,29,26,16,Men,Grass,11,0.454545468
1,65,65,35,22,8,1,60,28,46,31,6,73,28,15,11,3,48,29,75,50,Men,Grass,21,0.380952388
0,72,73,28,15,11,3,48,29,75,50,7,65,35,22,8,1,60,28,46,31,Men,Grass,21,0.619047642
0,56,37,44,24,5,4,29,13,22,14,3,56,36,18,17,3,45,13,19,14,Men,Grass,10,0.300000012
1,64,56,36,18,17,3,45,13,19,14,6,37,44,24,5,4,29,13,22,14,Men,Grass,10,0.699999988
0,70,73,30,28,6,2,52,60,35,21,6,69,31,22,9,2,50,59,52,35,Men,Grass,37,0.64864862
1,69,69,31,22,9,2,50,59,52,35,7,73,30,28,6,2,52,60,35,21,Men,Grass,37,0.351351351
0,52,73,48,36,19,10,67,38,35,23,6,73,39,30,26,4,68,25,35,29,Men,Grass,18,0.444444448
1,61,73,39,30,26,4,68,25,35,29,7,73,48,36,19,10,67,38,35,23,Men,Grass,18,0.555555582
0,60,49,40,27,5,6,40,26,56,36,2,55,29,17,21,2,42,12,44,31,Men,Grass,10,0.699999988
1,71,55,29,17,21,2,42,12,44,31,6,49,40,27,5,6,40,26,56,36,Men,Grass,10,0.300000012
0,65,70,35,30,18,2,43,17,49,26,6,66,34,22,10,6,60,30,63,43,Men,Grass,20,0.75
1,66,66,34,22,10,6,60,30,63,43,7,70,35,30,18,2,43,17,49,26,Men,Grass,20,0.25
0,58,40,42,12,7,1,16,19,5,3,4,38,41,22,20,3,53,25,17,11,Men,Grass,23,0.391304344
1,59,38,41,22,20,3,53,25,17,11,6,40,42,12,7,1,16,19,5,3,Men,Grass,23,0.608695626
1,62,68,38,38,22,1,52,32,45,26,1,76,45,39,25,8,76,55,36,26,Men,Grass,27,0.444444448
0,55,76,45,39,25,8,76,55,36,26,6,68,38,38,22,1,52,32,45,26,Men,Grass,27,0.555555582
1,63,41,37,26,5,0,40,20,26,20,6,46,40,20,3,0,25,12,29,19,Men,Grass,14,0.428571433
0,60,46,40,20,3,0,25,12,29,19,3,41,37,26,5,0,40,20,26,20,Men,Grass,14,0.571428597
0,66,49,34,13,1,5,29,27,39,25,3,44,37,20,11,1,41,14,23,19,Men,Grass,18,0.611111104
1,63,44,37,20,11,1,41,14,23,19,6,49,34,13,1,5,29,27,39,25,Men,Grass,18,0.388888896
1,63,52,37,28,9,3,38,9,15,10,7,48,35,18,17,3,39,19,54,31,Men,Grass,7,0.571428597
0,65,48,35,18,17,3,39,19,54,31,6,52,37,28,9,3,38,9,15,10,Men,Grass,7,0.428571433
0,63,83,37,25,26,2,66,27,61,39,2,76,36,39,8,2,53,20,46,32,Men,Grass,14,0.357142866
1,64,76,36,39,8,2,53,20,46,32,6,83,37,25,26,2,66,27,61,39,Men,Grass,14,0.642857134
1,63,43,37,16,15,4,30,17,22,16,6,34,35,15,3,3,26,22,21,13,Men,Grass,13,0.307692319
0,65,34,35,15,3,3,26,22,21,13,4,43,37,16,15,4,30,17,22,16,Men,Grass,13,0.692307711
1,68,54,32,24,7,0,53,10,19,15,5,68,23,11,10,3,35,21,70,33,Men,Grass,17,0.411764711
0,77,68,23,11,10,3,35,21,70,33,7,54,32,24,7,0,53,10,19,15,Men,Grass,17,0.588235319
1,55,48,45,27,15,4,53,16,25,15,7,55,38,24,7,3,25,16,39,25,Men,Grass,11,0.272727281
0,62,55,38,24,7,3,25,16,39,25,6,48,45,27,15,4,53,16,25,15,Men,Grass,11,0.727272749
0,68,40,32,13,9,5,19,14,38,22,6,40,39,17,12,8,45,24,25,16,Men,Grass,18,0.388888896
1,61,40,39,17,12,8,45,24,25,16,3,40,32,13,9,5,19,14,38,22,Men,Grass,18,0.611111104
1,66,83,34,36,17,2,72,17,96,61,6,91,28,24,16,1,57,13,54,35,Men,Grass,15,0.600000024
0,72,91,28,24,16,1,57,13,54,35,7,83,34,36,17,2,72,17,96,61,Men,Grass,15,0.400000006
1,64,60,36,33,12,1,56,28,71,49,3,68,30,27,10,5,42,21,39,23,Men,Grass,21,0.476190478
0,70,68,30,27,10,5,42,21,39,23,6,60,36,33,12,1,56,28,71,49,Men,Grass,21,0.523809552
1,69,71,31,20,21,4,55,17,29,24,7,63,37,18,17,6,48,30,51,33,Men,Grass,13,0.461538464
0,63,63,37,18,17,6,48,30,51,33,5,71,31,20,21,4,55,17,29,24,Men,Grass,13,0.538461566
1,64,71,36,25,21,5,74,22,87,48,6,52,45,29,12,4,42,13,34,15,Men,Grass,16,0.875
0,55,52,45,29,12,4,42,13,34,15,4,71,36,25,21,5,74,22,87,48,Men,Grass,16,0.125
0,61,42,39,23,4,4,29,27,30,20,4,49,43,23,12,2,39,27,41,26,Men,Grass,10,0.300000012
1,57,49,43,23,12,2,39,27,41,26,6,42,39,23,4,4,29,27,30,20,Men,Grass,10,0.699999988
0,61,41,39,16,13,7,38,29,41,26,2,46,31,16,13,0,37,13,10,6,Men,Grass,14,0.571428597
1,69,46,31,16,13,0,37,13,10,6,6,41,39,16,13,7,38,29,41,26,Men,Grass,14,0.428571433
0,68,92,32,33,21,5,56,31,40,31,6,79,44,47,18,5,51,32,38,27,Men,Grass,23,0.304347813
1,56,79,44,47,18,5,51,32,38,27,3,92,32,33,21,5,56,31,40,31,Men,Grass,23,0.695652187
1,67,51,33,19,2,5,29,20,15,9,7,44,35,15,5,5,27,28,32,19,Men,Grass,17,0.470588237
0,65,44,35,15,5,5,27,28,32,19,6,51,33,19,2,5,29,20,15,9,Men,Grass,17,0.529411793
0,57,39,43,24,3,5,26,22,40,26,1,55,39,22,24,4,48,20,28,20,Men,Grass,20,0.5
1,61,55,39,22,24,4,48,20,28,20,6,39,43,24,3,5,26,22,40,26,Men,Grass,20,0.5
0,68,57,32,17,22,4,48,24,22,14,5,52,33,23,17,2,40,7,24,20,Men,Grass,9,0.333333343
1,67,52,33,23,17,2,40,7,24,20,7,57,32,17,22,4,48,24,22,14,Men,Grass,9,0.666666687
0,75,53,25,11,19,1,33,10,20,13,6,40,42,26,15,1,55,10,29,20,Men,Grass,12,0.666666687
1,58,40,42,26,15,1,55,10,29,20,7,53,25,11,19,1,33,10,20,13,Men,Grass,12,0.333333343
1,69,49,31,18,15,2,33,10,27,18,6,42,40,21,6,4,28,20,22,16,Men,Grass,7,0.428571433
0,60,42,40,21,6,4,28,20,22,16,4,49,31,18,15,2,33,10,27,18,Men,Grass,7,0.571428597
0,59,37,41,16,11,4,38,21,24,18,3,54,28,13,4,0,33,12,19,15,Men,Grass,13,0.384615391
1,72,54,28,13,4,0,33,12,19,15,6,37,41,16,11,4,38,21,24,18,Men,Grass,13,0.615384638
1,57,47,43,23,11,5,54,21,28,22,6,45,44,20,2,3,34,31,44,29,Men,Grass,24,0.458333343
0,56,45,44,20,2,3,34,31,44,29,0,47,43,23,11,5,54,21,28,22,Men,Grass,24,0.541666687
1,55,36,45,17,7,3,20,15,10,6,2,28,41,16,9,3,30,7,16,9,Men,Grass,9,0.666666687
0,59,28,41,16,9,3,30,7,16,9,6,36,45,17,7,3,20,15,10,6,Men,Grass,9,0.333333343
1,59,39,41,22,12,0,41,12,20,14,7,53,32,15,8,5,25,19,21,15,Men,Grass,18,0.222222224
0,68,53,32,15,8,5,25,19,21,15,6,39,41,22,12,0,41,12,20,14,Men,Grass,18,0.777777791
0,67,47,33,12,6,1,34,25,29,21,2,44,35,16,9,0,40,14,28,20,Men,Grass,10,0.300000012
1,65,44,35,16,9,0,40,14,28,20,6,47,33,12,6,1,34,25,29,21,Men,Grass,10,0.699999988
1,67,51,33,19,9,0,47,16,39,25,6,45,38,21,14,6,44,20,65,38,Men,Grass,16,0.75
0,62,45,38,21,14,6,44,20,65,38,2,51,33,19,9,0,47,16,39,25,Men,Grass,16,0.25
0,72,58,28,8,18,3,32,18,19,9,6,52,31,16,30,3,59,15,15,14,Men,Grass,6,0.5
1,69,52,31,16,30,3,59,15,15,14,7,58,28,8,18,3,32,18,19,9,Men,Grass,6,0.5
1,65,44,35,20,16,2,40,10,28,14,6,42,42,16,11,3,34,20,61,29,Men,Grass,17,0.529411793
0,58,42,42,16,11,3,34,20,61,29,4,44,35,20,16,2,40,10,28,14,Men,Grass,17,0.470588237
0,67,53,33,11,14,5,44,27,21,13,5,47,39,20,10,4,29,12,13,7,Men,Grass,9,0.555555582
1,61,47,39,20,10,4,29,12,13,7,7,53,33,11,14,5,44,27,21,13,Men,Grass,9,0.444444448
0,69,63,31,23,3,6,44,45,30,23,6,65,40,34,9,1,44,28,32,26,Men,Grass,23,0.391304344
1,60,65,40,34,9,1,44,28,32,26,3,63,31,23,3,6,44,45,30,23,Men,Grass,23,0.608695626
0,62,12,38,4,3,0,8,10,14,4,0,12,53,17,5,1,21,6,6,5,Men,Grass,9,0.333333343
1,47,12,53,17,5,1,21,6,6,5,6,12,38,4,3,0,8,10,14,4,Men,Grass,9,0.666666687
1,70,76,30,22,6,8,34,39,50,34,6,76,41,33,15,2,56,34,53,35,Men,Grass,33,0.333333343
0,59,76,41,33,15,2,56,34,53,35,7,76,30,22,6,8,34,39,50,34,Men,Grass,33,0.666666687
0,60,53,40,25,19,3,45,12,29,16,6,54,47,27,11,5,50,19,34,24,Men,Grass,32,0.5
1,53,54,47,27,11,5,50,19,34,24,3,53,40,25,19,3,45,12,29,16,Men,Grass,32,0.5
0,69,83,31,27,15,3,73,25,64,51,6,101,19,15,19,1,60,23,34,25,Men,Grass,15,0.466666669
1,81,101,19,15,19,1,60,23,34,25,7,83,31,27,15,3,73,25,64,51,Men,Grass,15,0.533333361
0,54,48,46,30,14,3,42,25,38,24,6,63,24,18,18,2,43,22,38,24,Men,Grass,20,0.349999994
1,76,63,24,18,18,2,43,22,38,24,4,48,46,30,14,3,42,25,38,24,Men,Grass,20,0.649999976
1,74,40,26,12,8,1,38,3,21,18,6,32,34,15,6,4,18,14,23,12,Men,Grass,16,0.3125
0,66,32,34,15,6,4,18,14,23,12,3,40,26,12,8,1,38,3,21,18,Men,Grass,16,0.6875
0,61,36,39,16,1,1,33,20,55,39,4,55,37,16,15,4,45,16,42,31,Men,Grass,15,0.466666669
1,63,55,37,16,15,4,45,16,42,31,6,36,39,16,1,1,33,20,55,39,Men,Grass,15,0.533333361
1,64,42,36,18,9,4,42,13,21,13,6,43,33,15,9,3,26,12,51,31,Men,Grass,16,0.3125
0,67,43,33,15,9,3,26,12,51,31,4,42,36,18,9,4,42,13,21,13,Men,Grass,16,0.6875
1,57,68,43,36,16,8,54,26,42,28,3,76,29,28,11,3,57,19,50,32,Men,Grass,21,0.571428597
0,71,76,29,28,11,3,57,19,50,32,6,68,43,36,16,8,54,26,42,28,Men,Grass,21,0.428571433
1,67,72,33,25,26,7,62,34,87,56,4,69,41,35,13,3,51,24,39,24,Men,Grass,21,0.285714298
0,59,69,41,35,13,3,51,24,39,24,6,72,33,25,26,7,62,34,87,56,Men,Grass,21,0.714285731
0,59,47,41,18,5,4,36,20,27,21,4,55,28,18,9,1,36,15,28,15,Men,Grass,13,0.692307711
1,72,55,28,18,9,1,36,15,28,15,6,47,41,18,5,4,36,20,27,21,Men,Grass,13,0.307692319
1,66,62,34,29,7,3,53,25,46,31,6,64,34,25,14,3,47,32,54,30,Men,Grass,21,0.523809552
0,66,64,34,25,14,3,47,32,54,30,7,62,34,29,7,3,53,25,46,31,Men,Grass,21,0.476190478
0,71,82,29,22,19,2,43,31,24,12,6,68,42,30,24,5,68,42,48,30,Men,Grass,22,0.590909064
1,58,68,42,30,24,5,68,42,48,30,7,82,29,22,19,2,43,31,24,12,Men,Grass,22,0.409090906
1,65,44,35,17,13,3,40,16,22,15,6,43,27,14,4,2,25,26,35,16,Men,Grass,20,0.550000012
0,73,43,27,14,4,2,25,26,35,16,1,44,35,17,13,3,40,16,22,15,Men,Grass,20,0.449999988
0,59,63,41,29,11,9,45,45,45,26,6,72,31,23,14,3,36,27,31,22,Men,Grass,18,0.5
1,69,72,31,23,14,3,36,27,31,22,4,63,41,29,11,9,45,45,45,26,Men,Grass,18,0.5
0,57,44,43,20,9,3,32,11,54,30,5,63,32,12,30,9,58,14,16,12,Men,Grass,16,0.4375
1,68,63,32,12,30,9,58,14,16,12,7,44,43,20,9,3,32,11,54,30,Men,Grass,16,0.5625
0,68,45,32,17,8,2,41,22,31,25,2,55,28,11,12,0,42,11,21,17,Men,Grass,10,0.5
1,72,55,28,11,12,0,42,11,21,17,6,45,32,17,8,2,41,22,31,25,Men,Grass,10,0.5
1,61,42,39,21,16,1,36,13,17,11,7,33,47,27,6,4,31,25,31,21,Men,Grass,12,0.333333343
0,53,33,47,27,6,4,31,25,31,21,6,42,39,21,16,1,36,13,17,11,Men,Grass,12,0.666666687
0,55,54,45,27,9,11,43,43,51,32,7,60,30,24,20,1,49,15,36,22,Men,Grass,20,0.449999988
1,70,60,30,24,20,1,49,15,36,22,6,54,45,27,9,11,43,43,51,32,Men,Grass,20,0.550000012
1,69,102,31,21,22,2,80,48,56,42,7,82,40,42,4,4,48,37,37,25,Men,Grass,22,0.363636374
0,60,82,40,42,4,4,48,37,37,25,5,102,31,21,22,2,80,48,56,42,Men,Grass,22,0.636363626
0,65,40,35,15,4,4,31,40,52,30,4,48,36,16,9,2,36,21,37,26,Men,Grass,30,0.466666669
1,64,48,36,16,9,2,36,21,37,26,6,40,35,15,4,4,31,40,52,30,Men,Grass,30,0.533333361
0,60,21,40,8,2,4,19,18,3,3,1,31,28,4,3,9,25,14,8,4,Women,Grass,23,0.521739125
1,72,31,28,4,3,9,25,14,8,4,6,21,40,8,2,4,19,18,3,3,Women,Grass,23,0.478260875
0,69,23,31,6,0,0,12,10,14,10,4,18,47,15,4,4,22,14,14,11,Women,Grass,7,0.285714298
1,53,18,47,15,4,4,22,14,14,11,6,23,31,6,0,0,12,10,14,10,Women,Grass,7,0.714285731
1,63,17,37,10,1,1,23,13,13,8,6,16,44,7,2,10,11,29,8,2,Women,Grass,15,0.466666669
0,56,16,44,7,2,10,11,29,8,2,1,17,37,10,1,1,23,13,13,8,Women,Grass,15,0.533333361
1,57,36,43,21,4,4,35,30,22,17,4,45,32,15,0,4,32,45,48,32,Women,Grass,18,0.388888896
0,68,45,32,15,0,4,32,45,48,32,6,36,43,21,4,4,35,30,22,17,Women,Grass,18,0.611111104
0,73,34,27,12,2,2,24,28,12,7,5,33,34,15,6,0,31,19,35,24,Women,Grass,13,0.538461566
1,66,33,34,15,6,0,31,19,35,24,7,34,27,12,2,2,24,28,12,7,Women,Grass,13,0.461538464
0,59,38,41,22,6,4,35,42,12,6,6,57,31,18,11,5,47,40,13,7,Women,Grass,27,0.407407403
1,69,57,31,18,11,5,47,40,13,7,3,38,41,22,6,4,35,42,12,6,Women,Grass,27,0.592592597
0,69,40,31,13,1,3,31,37,17,10,6,33,31,12,2,5,34,26,10,8,Women,Grass,18,0.555555582
1,69,33,31,12,2,5,34,26,10,8,3,40,31,13,1,3,31,37,17,10,Women,Grass,18,0.444444448
1,68,31,32,12,2,1,23,13,12,11,6,21,48,17,1,4,21,25,9,7,Women,Grass,7,0.714285731
0,52,21,48,17,1,4,21,25,9,7,2,31,32,12,2,1,23,13,12,11,Women,Grass,7,0.285714298
0,78,21,22,9,1,2,17,15,15,9,6,29,33,10,6,0,17,7,3,2,Women,Grass,6,0.333333343
1,67,29,33,10,6,0,17,7,3,2,7,21,22,9,1,2,17,15,15,9,Women,Grass,6,0.666666687
1,61,44,39,24,3,2,29,25,20,17,5,49,41,21,3,4,34,30,25,21,Women,Grass,11,0.545454562
0,59,49,41,21,3,4,34,30,25,21,7,44,39,24,3,2,29,25,20,17,Women,Grass,11,0.454545468
0,73,19,27,6,1,0,7,10,4,2,1,28,36,14,6,1,33,25,7,5,Women,Grass,12,0.083333336
1,64,28,36,14,6,1,33,25,7,5,6,19,27,6,1,0,7,10,4,2,Women,Grass,12,0.916666687
1,68,27,32,14,0,1,23,19,24,18,6,16,36,5,0,3,12,24,22,14,Women,Grass,20,0.699999988
0,64,16,36,5,0,3,12,24,22,14,2,27,32,14,0,1,23,19,24,18,Women,Grass,20,0.300000012
0,63,20,37,9,2,4,14,19,7,5,3,30,18,7,2,0,19,8,11,9,Women,Grass,7,0.571428597
1,82,30,18,7,2,0,19,8,11,9,6,20,37,9,2,4,14,19,7,5,Women,Grass,7,0.428571433
1,67,28,33,9,3,4,23,16,18,13,6,18,38,11,2,2,10,14,10,6,Women,Grass,10,0.5
0,62,18,38,11,2,2,10,14,10,6,4,28,33,9,3,4,23,16,18,13,Women,Grass,10,0.5
0,57,31,43,11,3,5,9,34,13,6,4,19,41,11,0,4,14,34,10,3,Women,Grass,14,0.642857134
1,59,19,41,11,0,4,14,34,10,3,6,31,43,11,3,5,9,34,13,6,Women,Grass,14,0.357142866
1,67,40,33,17,2,5,32,31,24,15,6,40,36,20,5,3,24,25,17,10,Women,Grass,24,0.458333343
0,64,40,36,20,5,3,24,25,17,10,1,40,33,17,2,5,32,31,24,15,Women,Grass,24,0.541666687
0,52,29,48,17,6,7,18,20,15,11,6,35,32,14,5,0,27,18,9,4,Women,Grass,9,0.777777791
1,68,35,32,14,5,0,27,18,9,4,7,29,48,17,6,7,18,20,15,11,Women,Grass,9,0.222222224
1,68,46,32,15,1,5,16,42,14,8,7,32,35,15,3,2,33,51,13,10,Women,Grass,22,0.636363626
0,65,32,35,15,3,2,33,51,13,10,6,46,32,15,1,5,16,42,14,8,Women,Grass,22,0.363636374
0,65,23,35,8,2,2,16,16,8,4,3,34,37,11,9,3,26,19,9,6,Women,Grass,5,0
1,63,34,37,11,9,3,26,19,9,6,6,23,35,8,2,2,16,16,8,4,Women,Grass,5,1
1,63,24,37,11,2,1,19,9,5,2,6,21,34,2,1,2,13,7,3,2,Women,Grass,6,0.833333313
0,66,21,34,2,1,2,13,7,3,2,4,24,37,11,2,1,19,9,5,2,Women,Grass,6,0.166666672
0,51,29,49,19,1,3,13,32,18,16,5,32,41,15,1,3,29,29,25,15,Women,Grass,22,0.5
1,59,32,41,15,1,3,29,29,25,15,7,29,49,19,1,3,13,32,18,16,Women,Grass,22,0.5
1,54,23,46,19,1,4,18,17,21,14,6,28,42,16,4,6,18,27,10,7,Women,Grass,14,0.214285716
0,58,28,42,16,4,6,18,27,10,7,3,23,46,19,1,4,18,17,21,14,Women,Grass,14,0.785714269
1,60,24,40,13,1,0,16,14,15,6,6,26,46,8,7,1,17,24,25,13,Women,Grass,15,0.466666669
0,54,26,46,8,7,1,17,24,25,13,4,24,40,13,1,0,16,14,15,6,Women,Grass,15,0.533333361
1,58,29,42,16,4,3,30,25,18,13,6,24,44,14,1,5,22,13,14,10,Women,Grass,10,0.5
0,56,24,44,14,1,5,22,13,14,10,3,29,42,16,4,3,30,25,18,13,Women,Grass,10,0.5
0,68,9,32,3,0,1,12,18,15,8,0,29,28,2,3,3,12,7,9,6,Women,Grass,13,0.230769232
1,72,29,28,2,3,3,12,7,9,6,6,9,32,3,0,1,12,18,15,8,Women,Grass,13,0.769230783
1,69,28,31,7,6,1,30,14,11,11,6,23,47,11,4,2,18,16,9,4,Women,Grass,9,0.444444448
0,53,23,47,11,4,2,18,16,9,4,3,28,31,7,6,1,30,14,11,11,Women,Grass,9,0.555555582
0,62,16,38,10,3,3,16,12,13,9,3,28,23,7,1,0,18,9,7,5,Women,Grass,9,0.333333343
1,77,28,23,7,1,0,18,9,7,5,6,16,38,10,3,3,16,12,13,9,Women,Grass,9,0.666666687
1,73,34,27,6,4,2,16,15,13,8,6,21,34,11,1,1,14,14,12,6,Women,Grass,10,0.699999988
0,66,21,34,11,1,1,14,14,12,6,3,34,27,6,4,2,16,15,13,8,Women,Grass,10,0.300000012
1,76,44,24,15,2,2,33,28,15,6,6,43,28,13,7,6,34,46,25,16,Women,Grass,18,0.444444448
0,72,43,28,13,7,6,34,46,25,16,2,44,24,15,2,2,33,28,15,6,Women,Grass,18,0.555555582
0,79,23,21,4,2,0,7,7,12,4,1,24,40,10,2,1,24,22,12,9,Women,Grass,7,0.428571433
1,60,24,40,10,2,1,24,22,12,9,6,23,21,4,2,0,7,7,12,4,Women,Grass,7,0.571428597
1,58,33,42,10,1,3,25,28,20,14,1,25,36,14,1,5,30,27,15,8,Women,Grass,23,0.478260875
0,64,25,36,14,1,5,30,27,15,8,6,33,42,10,1,3,25,28,20,14,Women,Grass,23,0.521739125
0,75,28,25,6,0,3,13,15,11,7,3,28,32,13,4,3,38,17,18,12,Women,Grass,14,0.357142866
1,68,28,32,13,4,3,38,17,18,12,6,28,25,6,0,3,13,15,11,7,Women,Grass,14,0.642857134
0,50,11,50,11,1,2,7,8,11,7,1,24,38,11,2,4,29,12,18,16,Women,Grass,10,0.200000003
1,62,24,38,11,2,4,29,12,18,16,6,11,50,11,1,2,7,8,11,7,Women,Grass,10,0.800000012
0,58,30,42,16,0,5,20,26,20,17,2,29,44,15,4,5,32,20,19,18,Women,Grass,18,0.611111104
1,56,29,44,15,4,5,32,20,19,18,6,30,42,16,0,5,20,26,20,17,Women,Grass,18,0.388888896
0,65,20,35,8,2,4,24,30,19,12,3,29,28,14,2,0,14,11,2,1,Women,Grass,17,0.411764711
1,72,29,28,14,2,0,14,11,2,1,6,20,35,8,2,4,24,30,19,12,Women,Grass,17,0.588235319
1,54,28,46,13,2,4,29,16,8,5,6,15,37,8,0,3,15,18,8,5,Women,Grass,18,0.722222209
0,63,15,37,8,0,3,15,18,8,5,4,28,46,13,2,4,29,16,8,5,Women,Grass,18,0.277777791
0,55,42,45,26,2,6,24,31,17,9,4,43,35,17,0,5,43,48,23,18,Women,Grass,23,0.565217376
1,65,43,35,17,0,5,43,48,23,18,6,42,45,26,2,6,24,31,17,9,Women,Grass,23,0.434782594
